"fdc_id","data_type","description","food_category_id","publication_date"
"174716","sr_legacy_food","Beef, New Zealand, imported, bolar blade, separable lean only, raw","13","2019-04-01"
"174717","sr_legacy_food","Beef, New Zealand, imported, brisket navel end, separable lean only, cooked, braised","13","2019-04-01"
"174718","sr_legacy_food","Beef, New Zealand, imported, brisket navel end, separable lean only, raw","13","2019-04-01"
"174719","sr_legacy_food","Beef, New Zealand, imported, cube roll, separable lean only, cooked, fast roasted","13","2019-04-01"
"174720","sr_legacy_food","Beef, New Zealand, imported, cube roll, separable lean only, raw","13","2019-04-01"
"174721","sr_legacy_food","Beef, New Zealand, imported, eye round, separable lean only, cooked, slow roasted","13","2019-04-01"
"174722","sr_legacy_food","Beef, New Zealand, imported, eye round, separable lean only, raw","13","2019-04-01"
"174723","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products, heart, raw","13","2019-04-01"
"174724","sr_legacy_food","Beef, New Zealand, imported, hind shin, separable lean only, cooked, braised","13","2019-04-01"
"174725","sr_legacy_food","Beef, New Zealand, imported, hind shin, separable lean only, raw","13","2019-04-01"
"174726","sr_legacy_food","Beef, New Zealand, imported, inside, raw","13","2019-04-01"
"174727","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products, kidney, raw","13","2019-04-01"
"174728","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled","13","2019-04-01"
"174729","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products, liver, raw","13","2019-04-01"
"174730","sr_legacy_food","Beef, New Zealand, imported, manufacturing beef, cooked, boiled","13","2019-04-01"
"174731","sr_legacy_food","Beef, New Zealand, imported, ribs prepared, raw","13","2019-04-01"
"174732","sr_legacy_food","Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried","13","2019-04-01"
"174733","sr_legacy_food","Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried","13","2019-04-01"
"174734","sr_legacy_food","Beef, New Zealand, imported, striploin, separable lean only, raw","13","2019-04-01"
"174735","sr_legacy_food","Beef, New Zealand, imported, oyster blade, separable lean and fat, raw","13","2019-04-01"
"174736","sr_legacy_food","Beef, New Zealand, imported, tenderloin, separable lean only, raw","13","2019-04-01"
"174737","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled","13","2019-04-01"
"174738","sr_legacy_food","Beef, New Zealand, imported, variety meats and by-products, tongue, raw","13","2019-04-01"
"174739","sr_legacy_food","Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised","13","2019-04-01"
"174740","sr_legacy_food","Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw","13","2019-04-01"
"174741","sr_legacy_food","Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised","13","2019-04-01"
"174742","sr_legacy_food","Beef, New Zealand, imported, brisket point end, separable lean and fat, raw","13","2019-04-01"
"174743","sr_legacy_food","Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted","13","2019-04-01"
"174744","sr_legacy_food","Beef, New Zealand, imported, eye round, separable lean and fat, raw","13","2019-04-01"
"174745","sr_legacy_food","Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised","13","2019-04-01"
"174746","sr_legacy_food","Beef, New Zealand, imported, flank, separable lean and fat, raw","13","2019-04-01"
"174747","sr_legacy_food","Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised","13","2019-04-01"
"174748","sr_legacy_food","Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried","13","2019-04-01"
"174749","sr_legacy_food","Beef, New Zealand, imported, rump centre, separable lean only, raw","13","2019-04-01"
"174750","sr_legacy_food","Beef, New Zealand, imported, rump centre, separable lean and fat, raw","13","2019-04-01"
"174751","sr_legacy_food","Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried","13","2019-04-01"
"174752","sr_legacy_food","Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled","13","2019-04-01"
"174753","sr_legacy_food","Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled","13","2019-04-01"
"174754","sr_legacy_food","Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked","13","2019-04-01"
"174755","sr_legacy_food","Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned","13","2019-04-01"
"174756","sr_legacy_food","Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned","13","2019-04-01"
"174757","sr_legacy_food","Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, raw","13","2019-04-01"
"174758","sr_legacy_food","Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, raw","13","2019-04-01"
"174759","sr_legacy_food","Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked","13","2019-04-01"
"174760","sr_legacy_food","Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, raw","13","2019-04-01"
"174761","sr_legacy_food","Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw","13","2019-04-01"
"174762","sr_legacy_food","Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw","13","2019-04-01"
"174763","sr_legacy_food","Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw","13","2019-04-01"
"174764","sr_legacy_food","Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled","13","2019-04-01"
"174765","sr_legacy_food","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw","13","2019-04-01"
"174766","sr_legacy_food","Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw","13","2019-04-01"
"174767","sr_legacy_food","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, cooked, braised","13","2019-04-01"
"174768","sr_legacy_food","Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, cooked, braised","13","2019-04-01"
"174769","sr_legacy_food","Beef, variety meats and by-products, tripe, cooked, simmered","13","2019-04-01"
"174770","sr_legacy_food","Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw","13","2019-04-01"
"174771","sr_legacy_food","Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted","13","2019-04-01"
"174772","sr_legacy_food","Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw","13","2019-04-01"
"174773","sr_legacy_food","Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted","13","2019-04-01"
"174774","sr_legacy_food","Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled","13","2019-04-01"
"174775","sr_legacy_food","Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled","13","2019-04-01"
"174776","sr_legacy_food","Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, raw","13","2019-04-01"
"174777","sr_legacy_food","Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, raw","13","2019-04-01"
"174778","sr_legacy_food","Snacks, popcorn, microwave, low fat","23","2019-04-01"
"174779","sr_legacy_food","Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C","23","2019-04-01"
"174780","sr_legacy_food","Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Chewy Chocolate Peanut Bar","23","2019-04-01"
"174781","sr_legacy_food","Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR","23","2019-04-01"
"174782","sr_legacy_food","Formulated bar, MARS SNACKFOOD US, COCOAVIA, Chocolate Almond Snack Bar","23","2019-04-01"
"174783","sr_legacy_food","Snacks, sweet potato chips, unsalted","23","2019-04-01"
"174784","sr_legacy_food","Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original flavor","23","2019-04-01"
"174785","sr_legacy_food","Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil","23","2019-04-01"
"174786","sr_legacy_food","Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush","23","2019-04-01"
"174787","sr_legacy_food","Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE","23","2019-04-01"
"174788","sr_legacy_food","Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor","23","2019-04-01"
"174789","sr_legacy_food","Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, Harvest Cheddar flavor","23","2019-04-01"
"174790","sr_legacy_food","Pretzels, soft, unsalted","23","2019-04-01"
"174791","sr_legacy_food","Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS","23","2019-04-01"
"174792","sr_legacy_food","Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors","23","2019-04-01"
"174793","sr_legacy_food","Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors","23","2019-04-01"
"174794","sr_legacy_food","Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors","23","2019-04-01"
"174795","sr_legacy_food","Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors","23","2019-04-01"
"174796","sr_legacy_food","Snacks, vegetable chips, made from garden vegetables","23","2019-04-01"
"174797","sr_legacy_food","Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors","23","2019-04-01"
"174798","sr_legacy_food","Snacks, candy bits, yogurt covered with vitamin C","23","2019-04-01"
"174799","sr_legacy_food","Snacks, CLIF BAR, mixed flavors","23","2019-04-01"
"174800","sr_legacy_food","Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar","23","2019-04-01"
"174801","sr_legacy_food","Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut","23","2019-04-01"
"174802","sr_legacy_food","Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating","23","2019-04-01"
"174803","sr_legacy_food","Snack, Mixed Berry Bar","23","2019-04-01"
"174804","sr_legacy_food","Snacks, potato chips, made from dried potatoes (preformed), multigrain","23","2019-04-01"
"174805","sr_legacy_food","Snacks, potato chips, lightly salted","23","2019-04-01"
"174806","sr_legacy_food","Snacks, Pretzels, gluten- free made with cornstarch and potato flour","23","2019-04-01"
"174807","sr_legacy_food","Soup, egg drop, Chinese restaurant","6","2019-04-01"
"174808","sr_legacy_food","Soup, hot and sour, Chinese restaurant","6","2019-04-01"
"174809","sr_legacy_food","Beverages, THE COCA-COLA COMPANY, NOS Zero, energy drink, sugar-free with guarana, fortified with vitamins B6 and B12","14","2019-04-01"
"174810","sr_legacy_food","Alcoholic beverage, whiskey sour, canned","14","2019-04-01"
"174811","sr_legacy_food","Beverages, Whiskey sour mix, bottled","14","2019-04-01"
"174812","sr_legacy_food","Alcoholic beverage, whiskey sour, prepared from item 14028","14","2019-04-01"
"174813","sr_legacy_food","Beverages, ABBOTT, EAS soy protein powder","14","2019-04-01"
"174814","sr_legacy_food","Beverages, CYTOSPORT, Muscle Milk, ready-to-drink","14","2019-04-01"
"174815","sr_legacy_food","Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof","14","2019-04-01"
"174816","sr_legacy_food","Beverages, OCEAN SPRAY, Cran-Energy, Cranberry Energy Juice Drink","14","2019-04-01"
"174817","sr_legacy_food","Alcoholic beverage, distilled, rum, 80 proof","14","2019-04-01"
"174818","sr_legacy_food","Alcoholic beverage, distilled, vodka, 80 proof","14","2019-04-01"
"174819","sr_legacy_food","Alcoholic beverage, distilled, whiskey, 86 proof","14","2019-04-01"
"174820","sr_legacy_food","Beverages, almond milk, chocolate, ready-to-drink","14","2019-04-01"
"174821","sr_legacy_food","Beverages, Energy Drink with carbonated water and high fructose corn syrup","14","2019-04-01"
"174822","sr_legacy_food","Beverages, Energy Drink, sugar free","14","2019-04-01"
"174823","sr_legacy_food","Beverages, ABBOTT, ENSURE, Nutritional Shake, Ready-to-Drink","14","2019-04-01"
"174824","sr_legacy_food","Beverages, chocolate powder, no sugar added","14","2019-04-01"
"174825","sr_legacy_food","Beverages, ZEVIA, cola","14","2019-04-01"
"174826","sr_legacy_food","Beverages, ZEVIA, cola, caffeine free","14","2019-04-01"
"174827","sr_legacy_food","Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG,Gerolsteiner naturally sparkling mineral water,","14","2019-04-01"
"174828","sr_legacy_food","Beverages, yellow green colored citrus soft drink with caffeine","14","2019-04-01"
"174829","sr_legacy_food","Beverages, V8 SPLASH Smoothies, Strawberry Banana","14","2019-04-01"
"174830","sr_legacy_food","Beverages, V8 SPLASH Smoothies, Tropical Colada","14","2019-04-01"
"174831","sr_legacy_food","Beverages, Coconut water, ready-to-drink, unsweetened","14","2019-04-01"
"174832","sr_legacy_food","Beverages, almond milk, unsweetened, shelf stable","14","2019-04-01"
"174833","sr_legacy_food","Alcoholic Beverage, wine, table, red, Cabernet Sauvignon","14","2019-04-01"
"174834","sr_legacy_food","Alcoholic Beverage, wine, table, red, Cabernet Franc","14","2019-04-01"
"174835","sr_legacy_food","Alcoholic Beverage, wine, table, red, Pinot Noir","14","2019-04-01"
"174836","sr_legacy_food","Alcoholic Beverage, wine, table, red, Syrah","14","2019-04-01"
"174837","sr_legacy_food","Alcoholic beverage, wine, table, white","14","2019-04-01"
"174838","sr_legacy_food","Alcoholic Beverage, wine, table, red, Lemberger","14","2019-04-01"
"174839","sr_legacy_food","Alcoholic Beverage, wine, table, red, Sangiovese","14","2019-04-01"
"174840","sr_legacy_food","Alcoholic Beverage, wine, table, red, Carignane","14","2019-04-01"
"174841","sr_legacy_food","Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)","14","2019-04-01"
"174842","sr_legacy_food","Beverages, carbonated, club soda","14","2019-04-01"
"174843","sr_legacy_food","Alcoholic beverage, wine, table, white, Gewurztraminer","14","2019-04-01"
"174844","sr_legacy_food","Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer","14","2019-04-01"
"174845","sr_legacy_food","Alcoholic beverage, wine, table, white, Semillon","14","2019-04-01"
"174846","sr_legacy_food","Beverages, carbonated, ginger ale","14","2019-04-01"
"174847","sr_legacy_food","Beverages, NESTEA, tea, black, ready-to-drink, lemon","14","2019-04-01"
"174848","sr_legacy_food","Alcoholic beverage, wine, table, white, Pinot Blanc","14","2019-04-01"
"174849","sr_legacy_food","Alcoholic beverage, wine, table, white, Muscat","14","2019-04-01"
"174850","sr_legacy_food","Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine","14","2019-04-01"
"174851","sr_legacy_food","Beverages, carbonated, cola, without caffeine","14","2019-04-01"
"174852","sr_legacy_food","Beverages, carbonated, cola, regular","14","2019-04-01"
"174853","sr_legacy_food","Beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners","14","2019-04-01"
"174854","sr_legacy_food","Beverages, carbonated, orange","14","2019-04-01"
"174855","sr_legacy_food","Beverages, tea, black, ready-to-drink, peach, diet","14","2019-04-01"
"174856","sr_legacy_food","Beverages, OCEAN SPRAY, Ruby Red cranberry","14","2019-04-01"
"174857","sr_legacy_food","Beverages, MOTTS, Apple juice light, fortified with vitamin C","14","2019-04-01"
"174858","sr_legacy_food","Beverages, Lemonade, powder","14","2019-04-01"
"174859","sr_legacy_food","Lemonade, powder, prepared with water","14","2019-04-01"
"174860","sr_legacy_food","Beverages, lemonade-flavor drink, powder","14","2019-04-01"
"174861","sr_legacy_food","Beverages, lemonade-flavor drink, powder, prepared with water","14","2019-04-01"
"174862","sr_legacy_food","Limeade, frozen concentrate, prepared with water","14","2019-04-01"
"174863","sr_legacy_food","Malt beverage, includes non-alcoholic beer","14","2019-04-01"
"174864","sr_legacy_food","Beverages, OVALTINE, Classic Malt powder","14","2019-04-01"
"174865","sr_legacy_food","Beverages, Malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk","14","2019-04-01"
"174866","sr_legacy_food","Beverages, malted drink mix, chocolate, powder","14","2019-04-01"
